Iteration, Simulation Time [s], Planning Time Budget [s], Replanning Time Budget [s], Search1 Time [s], Search2 Time [s], Total Search Time [s], Planning Cycle Time [s], Heuristic Estimate to Goal [m], Cost Start to Goal [m], OpenSet [#State], ClosedSet [#State], Plan Size [#State], Trajectory Plan Size [#TrajectoryState], Time to reach Goal [s], Cost for next primitive [m], Time to execute next primitive [m], Dynamic Obstacle Collisions [#], Found plan? [bool], Same as previous plan? [bool], Primitive name [string], Primitives Used [#Primitives], 
43, 7.640591610, 9, 3, 0.000324908, 0, 0.000324908, 0.000459135, 0, 1, 192, 9, 9, 120, 15.7905, 1, 1, 0, 1, 1, howering, 283
44, 7.773321671, 9, 3, 0.000280859, 0, 0.000280859, 0.000428855, 0, 1, 192, 9, 9, 120, 15.6579, 1, 1, 0, 1, 1, howering, 283
45, 7.774042873, 9, 3, 0.000247415, 0, 0.000247415, 0.000346205, 0, 1, 192, 9, 9, 120, 15.6574, 1, 1, 0, 1, 1, howering, 283
46, 7.946128873, 9, 3, 0.000339493, 0, 0.000339493, 0.000457953, 0, 1, 192, 9, 9, 120, 15.4855, 1, 1, 0, 1, 1, howering, 283
47, 8.110833914, 9, 3, 0.00024974, 0, 0.00024974, 0.000378827, 0, 1, 192, 9, 9, 120, 15.3209, 1, 1, 0, 1, 1, howering, 283
48, 8.111588263, 9, 3, 0.000308382, 0, 0.000308382, 0.000409941, 0, 1, 192, 9, 9, 120, 15.3203, 1, 1, 0, 1, 1, howering, 283
49, 8.213628101, 9, 3, 0.000291222, 0, 0.000291222, 0.000426251, 0, 1, 192, 9, 9, 120, 15.2185, 1, 1, 0, 1, 1, howering, 283
50, 8.233743850, 9, 3, 0.000312309, 0, 0.000312309, 0.000441031, 0, 1, 192, 9, 9, 120, 15.1985, 1, 1, 0, 1, 1, howering, 283
51, 8.416580279, 9, 3, 0.000296322, 0, 0.000296322, 0.000454285, 0, 1, 192, 9, 9, 120, 15.0159, 1, 1, 0, 1, 1, howering, 283
52, 8.547702121, 9, 3, 0.000572146, 0, 0.000572146, 0.000824064, 0, 1, 192, 9, 9, 120, 14.8849, 1, 1, 0, 1, 1, howering, 283
53, 8.548685600, 9, 3, 0.000261734, 0, 0.000261734, 0.000341469, 0, 1, 192, 9, 9, 120, 14.8841, 1, 1, 0, 1, 1, howering, 283
54, 8.709649501, 9, 3, 0.00040273, 0, 0.00040273, 0.000531137, 0, 1, 192, 9, 9, 120, 14.7233, 1, 1, 0, 1, 1, howering, 283
55, 8.886233648, 9, 3, 0.000329106, 0, 0.000329106, 0.000451874, 0, 1, 192, 9, 9, 120, 14.5469, 1, 1, 0, 1, 1, howering, 283
56, 8.887027202, 9, 3, 0.000293618, 0, 0.000293618, 0.00038681, 0, 1, 192, 9, 9, 120, 14.5462, 1, 1, 0, 1, 1, howering, 283
57, 9.001658544, 9, 3, 0.000328165, 0, 0.000328165, 0.000479254, 0, 1, 192, 9, 9, 120, 14.4317, 1, 1, 0, 1, 1, howering, 283
58, 9.068651763, 9, 3, 0.00024526, 0, 0.00024526, 0.000359195, 0, 1, 192, 9, 9, 120, 14.3649, 1, 1, 0, 1, 1, howering, 283
59, 9.225009904, 9, 3, 0.00033562, 0, 0.00033562, 0.000470543, 0, 1, 192, 9, 9, 120, 14.2087, 1, 1, 0, 1, 1, howering, 283
60, 9.295000411, 9, 3, 0.000327988, 0, 0.000327988, 0.000462988, 0, 1, 192, 9, 9, 120, 14.1388, 1, 1, 0, 1, 1, howering, 283
61, 9.333672752, 9, 3, 0.00027531, 0, 0.00027531, 0.000382307, 0, 1, 192, 9, 9, 120, 14.1003, 1, 1, 0, 1, 1, howering, 283
62, 9.536047926, 9, 3, 0.000249704, 0, 0.000249704, 0.000357209, 0, 1, 192, 9, 9, 120, 13.898, 1, 1, 0, 1, 1, howering, 283
63, 9.670787731, 9, 3, 0.000270054, 0, 0.000270054, 0.000435566, 0, 1, 192, 9, 9, 120, 13.7634, 1, 1, 0, 1, 1, howering, 283
64, 9.671756707, 9, 3, 0.000391225, 0, 0.000391225, 0.000578197, 0, 1, 192, 9, 9, 120, 13.7626, 1, 1, 0, 1, 1, howering, 283
65, 9.806917523, 9, 3, 0.000368576, 0, 0.000368576, 0.000488379, 0, 1, 192, 9, 9, 120, 13.6276, 1, 1, 0, 1, 1, howering, 283
66, 9.918866787, 9, 3, 0.000231913, 0, 0.000231913, 0.000347853, 0, 1, 192, 9, 9, 120, 13.5157, 1, 1, 0, 1, 1, howering, 283
67, 9.933835992, 9, 3, 0.000364325, 0, 0.000364325, 0.000518423, 0, 1, 192, 9, 9, 120, 13.5009, 1, 1, 0, 1, 1, howering, 283
68, 10.129700501, 9, 3, 0.000307212, 0, 0.000307212, 0.000439739, 0, 1, 192, 9, 9, 120, 13.3053, 1, 1, 0, 1, 1, howering, 283
69, 10.307457696, 9, 3, 0.000314649, 0, 0.000314649, 0.000449441, 0, 1, 192, 9, 9, 120, 13.1278, 1, 1, 0, 1, 1, howering, 283
70, 10.308872591, 9, 3, 0.000529199, 0, 0.000529199, 0.000720663, 0, 1, 192, 9, 9, 120, 13.1267, 1, 1, 0, 1, 1, howering, 283
71, 10.335165398, 9, 3, 0.00106601, 0, 0.00106601, 0.00136146, 0, 1, 192, 9, 9, 120, 13.1008, 1, 1, 0, 1, 1, howering, 283
72, 10.531414206, 9, 3, 0.000336403, 0, 0.000336403, 0.000468621, 0, 1, 192, 9, 9, 120, 12.9047, 1, 1, 0, 1, 1, howering, 283
73, 10.534285972, 9, 3, 0.000562519, 0, 0.000562519, 0.000744261, 0, 1, 192, 9, 9, 120, 12.9021, 1, 1, 0, 1, 1, howering, 283
74, 10.710819446, 9, 3, 0.000270957, 0, 0.000270957, 0.000395814, 0, 1, 192, 9, 9, 120, 12.7257, 1, 1, 0, 1, 1, howering, 283
75, 10.795035945, 9, 3, 0.000240861, 0, 0.000240861, 0.000351937, 0, 1, 192, 9, 9, 120, 12.6416, 1, 1, 0, 1, 1, howering, 283
76, 10.899863114, 9, 3, 0.000259582, 0, 0.000259582, 0.000372753, 0, 1, 192, 9, 9, 120, 12.5369, 1, 1, 0, 1, 1, howering, 283
77, 10.933819046, 9, 3, 0.000344224, 0, 0.000344224, 0.000496365, 0, 1, 192, 9, 9, 120, 12.5031, 1, 1, 0, 1, 1, howering, 283
78, 11.118108234, 9, 3, 0.000344224, 0, 0.000344224, 0.000496365, 0, 2.48553, 25, 2, 2, 22, 6.86143, 2.48552, 2.14253, 0, 1, 0, horizontal_diagonal_forth_quadrant, 283
