Iteration, Simulation Time [s], Total Search Time [s], Cost to Goal [m], Time to reach Goal [s], Plan Size [#State], Evaluated States [#State], Dynamic Obstacle Collisions [#], Future plan safe? [bool], Flying? [bool], Safe Path Time [s], Found plan? [bool], 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0
74, 10.338165655, 0.122048767, 10.6206, 10.5839, 7, 935, 0, 1, 0, 0.000000000, 1
75, 10.339438557, 0.000000000, 10.6206, 10.5839, 7, 0, 0, 0, 1, 0.001171912, 0
76, 10.550192765, 0.084678243, 10.6206, 10.5839, 0, 748, 0, 1, 0, 0.000000000, 0
77, 10.836864898, 0.159983798, 10.6206, 10.5839, 0, 931, 0, 1, 0, 0.000000000, 0
78, 11.222384856, 0.246566289, 10.6206, 10.5839, 0, 1517, 0, 1, 0, 0.000000000, 0
79, 11.665827950, 0.299043107, 10.155, 10.1199, 8, 1576, 0, 1, 0, 0.000000000, 1
80, 11.667094039, 0.000000000, 10.155, 10.1199, 8, 0, 0, 0, 1, 0.001163770, 0
81, 11.937483169, 0.144982653, 10.155, 10.1199, 0, 695, 0, 1, 0, 0.000000000, 0
82, 12.255680453, 0.193403601, 10.155, 10.1199, 0, 1117, 0, 1, 0, 0.000000000, 0
83, 12.549398160, 0.171341818, 9.90312, 9.86887, 8, 1208, 0, 1, 0, 0.000000000, 1
84, 12.550858518, 0.000000000, 9.90312, 9.86887, 8, 0, 0, 0, 1, 0.001338525, 0
85, 12.770847329, 0.060670238, 10.4919, 10.4556, 8, 591, 0, 1, 0, 0.000000000, 1
86, 12.772068022, 0.000000000, 10.4919, 10.4556, 8, 0, 0, 0, 1, 0.001072769, 0
87, 13.003582291, 0.075783572, 10.4919, 10.4556, 0, 746, 0, 1, 0, 0.000000000, 0
88, 13.287586917, 0.113395155, 10.4919, 10.4556, 0, 1104, 0, 1, 0, 0.000000000, 0
89, 13.590949751, 0.174735651, 9.77388, 9.74008, 7, 1299, 0, 1, 0, 0.000000000, 1
90, 13.591958727, 0.000000000, 9.77388, 9.74008, 7, 0, 0, 0, 1, 0.000904388, 0
91, 13.770211628, 0.053737380, 9.93128, 9.89694, 7, 657, 0, 1, 0, 0.000000000, 1
92, 13.771225553, 0.000000000, 9.93128, 9.89694, 7, 0, 0, 0, 1, 0.000890676, 0
93, 13.984550366, 0.073074305, 11.0515, 11.0133, 8, 789, 0, 1, 0, 0.000000000, 1
94, 13.985755165, 0.000000000, 11.0515, 11.0133, 8, 0, 0, 0, 1, 0.001093414, 0
95, 14.273231777, 0.162547281, 9.81823, 9.78427, 8, 2696, 0, 1, 0, 0.000000000, 1
